sample_id,timestamp,latitude,longitude,x_meters,y_meters,temperature_celsius
570,2025-10-06T12:32:31.004479,33.43068981033612,-111.92731109555716,140.237678,29.268832,47.417
571,2025-10-06T12:32:32.504483,33.430711224873825,-111.92731158641936,140.191624,31.663254,46.897
572,2025-10-06T12:32:34.004135,33.4307330430125,-111.92731208653429,140.145569,34.057747,47.403
573,2025-10-06T12:32:35.504381,33.43075440089382,-111.92731257609694,140.100127,36.420344,46.661
574,2025-10-06T12:32:37.004119,33.43077552294382,-111.92731306009226,140.054732,38.781304,46.662
575,2025-10-06T12:32:39.004166,33.43079659761322,-111.9273135385313,140.010477,41.103339,45.935
576,2025-10-06T12:32:41.504215,33.430812507384886,-111.92730256913052,141.030576,42.871824,46.082
577,2025-10-06T12:32:44.004115,33.43080816282066,-111.92727960225375,143.160454,42.390972,45.167
578,2025-10-06T12:32:46.504154,33.430798049664205,-111.92725872530913,145.115089,41.248646,44.938
579,2025-10-06T12:32:48.504482,33.43077710336809,-111.92725916285622,145.067509,38.939668,44.868
580,2025-10-06T12:32:50.004578,33.430758518470554,-111.92725847827532,145.131188,36.883518,45.063
581,2025-10-06T12:32:51.504430,33.43073853309868,-111.92725881976459,145.099297,34.642339,45.075
582,2025-10-06T12:32:53.004251,33.430717338562545,-111.9272588120998,145.100221,32.322154,45.294
583,2025-10-06T12:32:54.504213,33.43069631412021,-111.92725893160805,145.089048,29.964955,45.377
584,2025-10-06T12:32:56.004585,33.43067511444976,-111.92725900956806,145.081877,27.619766,45.118
585,2025-10-06T12:32:57.504075,33.43065331540005,-111.92725910297744,145.073334,25.233666,45.759
586,2025-10-06T12:32:59.004364,33.43063199392378,-111.92725919079425,145.065111,22.843234,45.507
587,2025-10-06T12:33:00.504286,33.430610650803615,-111.92725927956816,145.056800,20.450352,45.626
588,2025-10-06T12:33:02.004395,33.43058929834247,-111.92725936830965,145.048606,18.088346,46.650
589,2025-10-06T12:33:03.504389,33.43056742322616,-111.92725945914478,145.040305,15.693916,45.223
590,2025-10-06T12:33:05.004165,33.430546063430285,-111.92725954790635,145.031997,13.299177,45.905
591,2025-10-06T12:33:06.504223,33.43052470264355,-111.92725963663084,145.023693,10.904326,45.212
592,2025-10-06T12:33:08.004073,33.43050282309973,-111.92725972753392,145.015386,8.509412,45.321
593,2025-10-06T12:33:09.504405,33.430481463374434,-111.92725981627757,145.007190,6.146631,44.912
594,2025-10-06T12:33:11.004364,33.4304625911649,-111.9272598945971,144.999879,4.036279,45.018
595,2025-10-06T12:33:13.004436,33.43044247155907,-111.92725877319036,145.105536,1.823360,44.479
596,2025-10-06T12:33:15.004060,33.43043033777094,-111.9272414272538,146.742437,0.479124,43.800
597,2025-10-06T12:33:17.504112,33.43042715946827,-111.92721702259243,148.983296,0.130267,43.449
